78.273,-0.210,-0.536
79.565,0.071,-0.545
79.098,0.212,-0.541
78.999,0.353,-0.541
78.616,-0.351,-0.323
78.294,-0.210,-0.322
78.664,-0.070,-0.323
79.300,0.071,-0.326
78.384,0.210,-0.322
78.266,0.349,-0.321
78.285,0.489,-0.321
78.641,-0.772,-0.108
78.499,-0.631,-0.107
78.358,-0.490,-0.107
78.218,-0.349,-0.107
78.205,-0.209,-0.107
78.205,-0.070,-0.107
78.205,0.070,-0.107
78.205,0.209,-0.107
78.213,0.349,-0.107
78.353,0.490,-0.107
78.494,0.631,-0.107
78.636,0.772,-0.108
78.761,-0.914,0.108
78.362,-0.770,0.107
78.220,-0.628,0.107
78.319,-0.489,0.107
78.218,-0.349,0.107
78.112,-0.209,0.107
78.112,-0.070,0.107
78.205,0.070,0.107
78.136,0.209,0.107
78.213,0.349,0.107
78.219,0.489,0.107
78.283,0.629,0.107
78.501,0.771,0.107
78.760,0.914,0.108
79.116,-0.918,0.325
78.641,-0.772,0.323
78.499,-0.631,0.322
78.358,-0.490,0.322
78.218,-0.349,0.321
78.205,-0.209,0.321
78.205,-0.070,0.321
78.205,0.070,0.321
78.136,0.209,0.321
78.213,0.349,0.321
78.219,0.489,0.321
78.283,0.629,0.321
78.501,0.771,0.322
79.116,0.918,0.325
78.841,-0.774,0.540
78.531,-0.631,0.538
78.390,-0.490,0.537
78.310,-0.350,0.536
78.251,-0.210,0.536
78.229,-0.070,0.535
78.228,0.070,0.535
78.250,0.210,0.536
78.307,0.350,0.536
78.386,0.490,0.537
78.526,0.631,0.537
78.808,0.774,0.539
78.671,-0.773,0.754
78.453,-0.630,0.752
78.319,-0.489,0.751
78.247,-0.349,0.750
78.195,-0.209,0.749
78.173,-0.070,0.749
78.172,0.070,0.749
78.194,0.209,0.749
78.245,0.349,0.750
78.316,0.489,0.750
78.448,0.630,0.752
78.661,0.772,0.754
